age,marital,education,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
43,married,unknown,yes,no,telephone,2062,2,8,1,success,-3,92.713,-33,0.709,5023.5,1
37,single,professional.course,yes,no,cellular,12,5,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
46,single,basic.9y,yes,no,cellular,446,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
57,married,unknown,no,no,cellular,178,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
46,single,university.degree,yes,yes,cellular,142,12,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
22,married,high.school,no,yes,cellular,108,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
51,married,basic.4y,no,no,cellular,99,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
33,single,university.degree,no,no,cellular,291,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
52,married,university.degree,yes,no,telephone,11,12,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
49,married,university.degree,yes,no,telephone,336,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
60,divorced,basic.4y,yes,no,telephone,253,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
35,married,high.school,no,no,cellular,121,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
57,married,unknown,yes,no,cellular,376,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
38,single,basic.9y,no,no,telephone,30,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
39,married,high.school,no,no,cellular,150,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
68,married,university.degree,no,no,cellular,201,1,999,0,nonexistent,-1.8,92.843,-50,1.602,5099.1,1
26,married,university.degree,yes,no,cellular,116,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
44,single,university.degree,yes,no,cellular,22,4,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
55,married,university.degree,yes,yes,cellular,129,2,999,1,failure,-1.7,94.215,-40.3,0.79,4991.6,0
33,single,university.degree,no,no,cellular,64,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
41,married,basic.6y,yes,no,telephone,950,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
33,single,university.degree,unknown,unknown,telephone,38,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
50,married,high.school,no,no,telephone,290,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
19,single,unknown,yes,no,cellular,104,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
42,married,basic.4y,yes,no,cellular,172,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
38,married,high.school,yes,yes,cellular,65,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
30,married,basic.9y,yes,no,cellular,277,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
34,single,high.school,unknown,unknown,telephone,147,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
33,married,university.degree,no,no,cellular,208,2,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,1
53,divorced,university.degree,no,no,cellular,152,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0
35,divorced,basic.4y,yes,no,cellular,514,1,9,4,success,-1.1,94.767,-50.8,1.035,4963.6,1
33,single,high.school,yes,no,cellular,437,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
32,single,high.school,yes,no,cellular,517,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0
33,married,university.degree,no,no,cellular,489,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
54,married,basic.4y,yes,yes,cellular,71,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
39,married,university.degree,no,no,cellular,1321,6,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1
36,married,professional.course,no,no,cellular,229,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
25,single,basic.9y,yes,no,cellular,165,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
54,married,university.degree,yes,no,cellular,78,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
52,married,university.degree,yes,no,cellular,179,3,4,2,success,-2.9,92.201,-31.4,0.884,5076.2,1
31,single,university.degree,yes,no,cellular,228,1,999,0,nonexistent,-1.1,94.767,-50.8,1.048,4963.6,0
45,married,basic.9y,yes,no,telephone,37,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
28,single,basic.4y,no,no,telephone,320,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
26,married,basic.9y,yes,yes,cellular,300,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
34,married,university.degree,no,no,telephone,102,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
41,divorced,high.school,yes,no,cellular,178,1,6,2,success,-1.7,94.027,-38.3,0.905,4991.6,1
48,married,high.school,yes,no,cellular,182,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
43,married,basic.9y,no,no,telephone,301,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
32,single,university.degree,yes,yes,cellular,109,5,6,1,success,-1.8,93.749,-34.6,0.645,5008.7,0
59,married,basic.4y,no,no,cellular,93,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
22,single,basic.6y,yes,no,cellular,139,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
41,divorced,university.degree,no,no,cellular,349,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
34,single,university.degree,yes,no,cellular,98,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
29,single,basic.6y,yes,no,cellular,135,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
42,single,university.degree,yes,no,telephone,204,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
34,single,professional.course,yes,no,cellular,131,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
34,married,high.school,no,yes,cellular,185,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
50,divorced,basic.9y,no,no,telephone,145,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
38,single,university.degree,no,no,telephone,335,9,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
47,married,professional.course,yes,no,cellular,165,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
35,married,university.degree,yes,yes,telephone,219,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
35,married,basic.9y,no,no,cellular,318,2,11,1,success,-1.8,92.893,-46.2,1.313,5099.1,0
39,married,basic.9y,no,no,telephone,233,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
35,married,high.school,no,no,cellular,63,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
36,single,basic.4y,no,no,telephone,122,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
36,married,university.degree,no,no,telephone,71,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
33,married,university.degree,no,no,telephone,178,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
28,single,basic.9y,yes,no,telephone,213,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
50,married,high.school,no,no,cellular,454,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
50,married,basic.9y,yes,no,cellular,329,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
33,married,basic.9y,yes,no,telephone,21,11,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
51,married,high.school,no,no,cellular,284,1,6,3,success,-1.7,94.215,-40.3,0.889,4991.6,1
35,single,basic.9y,yes,no,cellular,301,3,9,1,success,-1.8,92.893,-46.2,1.291,5099.1,0
24,single,high.school,yes,no,cellular,437,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
42,married,high.school,yes,no,cellular,200,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27,married,basic.9y,no,yes,telephone,1170,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
52,married,university.degree,yes,no,cellular,179,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
50,married,basic.4y,yes,no,cellular,119,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
56,married,unknown,no,no,cellular,83,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
36,single,basic.9y,no,no,cellular,233,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
49,married,university.degree,no,no,cellular,188,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8,0
36,single,university.degree,yes,no,cellular,260,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
55,married,university.degree,yes,no,cellular,1341,7,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1
31,single,university.degree,yes,no,cellular,91,1,999,1,failure,-3.4,92.431,-26.9,0.73,5017.5,0
51,married,university.degree,no,yes,telephone,13,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
69,married,unknown,no,no,cellular,117,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
41,divorced,basic.9y,yes,yes,telephone,240,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
39,married,basic.4y,no,no,telephone,169,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
34,married,basic.6y,yes,no,cellular,557,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
78,divorced,unknown,no,no,cellular,282,4,999,0,nonexistent,-1.7,94.055,-39.8,0.729,4991.6,1
77,divorced,professional.course,no,no,cellular,258,1,999,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,0
55,married,high.school,yes,no,cellular,177,5,999,1,failure,-2.9,92.963,-40.8,1.215,5076.2,0
31,single,high.school,no,no,cellular,241,1,999,1,failure,-1.7,94.027,-38.3,0.886,4991.6,0
30,single,basic.9y,no,no,cellular,56,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
59,divorced,basic.4y,no,no,cellular,367,1,999,0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,1
37,married,high.school,yes,no,telephone,26,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
38,divorced,university.degree,no,no,cellular,232,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
44,married,professional.course,yes,no,cellular,147,3,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0
30,single,high.school,yes,no,cellular,72,7,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
49,married,basic.4y,yes,no,telephone,61,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
49,married,basic.6y,no,no,telephone,88,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
30,single,university.degree,yes,no,cellular,182,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
41,single,university.degree,yes,no,cellular,553,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1
48,divorced,high.school,yes,yes,telephone,967,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1
34,single,university.degree,no,no,cellular,208,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
39,married,high.school,no,no,cellular,207,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0
57,divorced,university.degree,no,no,telephone,222,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
35,married,professional.course,yes,no,cellular,226,5,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
46,married,basic.9y,no,no,cellular,1044,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,1
31,single,professional.course,no,no,cellular,314,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
40,married,basic.9y,yes,no,cellular,107,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
32,married,university.degree,no,no,cellular,127,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
32,married,university.degree,no,no,cellular,166,3,12,2,failure,-1.8,92.893,-46.2,1.264,5099.1,0
41,married,unknown,yes,yes,cellular,69,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
32,single,basic.9y,yes,no,cellular,56,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
35,married,university.degree,no,no,cellular,201,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1
47,divorced,university.degree,no,no,telephone,593,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
27,married,professional.course,no,no,cellular,466,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
50,married,university.degree,yes,no,cellular,115,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
35,single,unknown,no,no,telephone,124,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
59,married,university.degree,no,no,cellular,767,5,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1
49,married,professional.course,yes,no,telephone,79,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
32,married,university.degree,yes,no,cellular,374,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
35,married,unknown,yes,no,cellular,40,8,10,1,success,-1.8,92.893,-46.2,1.299,5099.1,0
31,single,high.school,yes,no,cellular,272,1,999,0,nonexistent,-1.8,92.843,-50,1.687,5099.1,1
54,single,unknown,no,no,telephone,185,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
54,married,basic.4y,unknown,unknown,cellular,320,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
29,married,professional.course,no,no,telephone,223,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
32,married,basic.9y,yes,yes,cellular,359,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
44,single,high.school,no,no,telephone,61,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
41,divorced,basic.9y,no,no,cellular,118,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
38,single,professional.course,yes,no,cellular,17,7,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,0
37,married,university.degree,no,no,cellular,543,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,1
33,married,high.school,no,yes,cellular,375,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
33,married,high.school,yes,no,cellular,307,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
29,married,high.school,no,no,telephone,100,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
50,married,basic.4y,yes,no,cellular,93,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
40,married,basic.4y,no,no,telephone,1238,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
55,married,high.school,yes,yes,cellular,394,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
42,married,high.school,yes,no,cellular,9,9,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
78,divorced,basic.4y,yes,no,cellular,182,2,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,1
40,married,basic.9y,no,yes,cellular,479,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,0
53,married,university.degree,yes,no,cellular,158,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
44,married,basic.9y,yes,yes,telephone,175,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
38,single,university.degree,yes,no,cellular,321,1,999,0,nonexistent,-2.9,92.469,-33.6,1.044,5076.2,0
33,married,university.degree,no,no,telephone,190,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
33,married,university.degree,yes,no,telephone,35,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
34,married,university.degree,no,no,cellular,266,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
70,married,university.degree,yes,no,cellular,837,2,999,1,failure,-3.4,92.431,-26.9,0.743,5017.5,0
33,married,basic.9y,no,no,cellular,52,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0
24,single,unknown,yes,no,cellular,460,1,999,0,nonexistent,-3.4,92.431,-26.9,0.73,5017.5,1
46,married,university.degree,no,no,cellular,124,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
34,married,professional.course,no,no,cellular,95,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
60,married,unknown,no,no,telephone,100,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
38,married,professional.course,yes,no,cellular,136,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
36,married,basic.6y,no,no,telephone,291,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
30,married,high.school,yes,no,telephone,502,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
31,single,high.school,yes,no,cellular,1059,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,1
55,married,basic.9y,no,no,telephone,203,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
42,married,university.degree,no,no,telephone,83,1,3,1,success,-3.4,92.431,-26.9,0.728,5017.5,1
48,divorced,high.school,no,no,cellular,146,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
39,married,basic.9y,no,no,telephone,375,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
29,single,professional.course,yes,no,cellular,245,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
63,married,university.degree,yes,no,cellular,79,1,6,2,failure,-2.9,92.201,-31.4,0.821,5076.2,0
38,married,basic.4y,yes,yes,telephone,11,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
31,single,university.degree,no,no,cellular,99,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0
39,married,basic.9y,yes,no,cellular,744,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1
32,single,university.degree,yes,yes,cellular,199,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
32,married,university.degree,yes,no,cellular,72,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
32,married,university.degree,no,no,telephone,281,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
31,married,high.school,no,no,telephone,680,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
22,single,high.school,yes,no,cellular,425,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,1
44,married,high.school,no,no,telephone,13,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
39,single,basic.9y,yes,no,cellular,333,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
30,divorced,basic.9y,yes,no,telephone,116,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
38,married,high.school,unknown,unknown,cellular,234,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
50,married,university.degree,yes,no,cellular,540,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
37,married,high.school,yes,no,cellular,22,6,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25,single,high.school,no,no,cellular,27,16,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
29,married,high.school,yes,no,cellular,25,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
29,married,high.school,no,yes,telephone,65,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
23,single,university.degree,yes,no,cellular,374,1,999,0,nonexistent,-3.4,92.431,-26.9,0.73,5017.5,1
32,married,high.school,yes,yes,telephone,62,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
41,married,high.school,yes,yes,telephone,116,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
39,single,high.school,yes,no,telephone,22,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
37,single,high.school,yes,no,cellular,133,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
18,single,high.school,no,no,cellular,271,1,999,1,failure,-1.8,92.893,-46.2,1.259,5099.1,1
54,married,basic.9y,no,no,cellular,94,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
50,single,university.degree,yes,yes,cellular,340,2,999,1,failure,-0.1,93.2,-42,4.076,5195.8,0
58,married,university.degree,yes,no,cellular,90,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
49,single,university.degree,yes,no,cellular,147,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
34,single,high.school,yes,no,telephone,386,11,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
33,married,basic.9y,no,no,cellular,11,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
36,married,basic.4y,yes,no,cellular,403,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
39,married,university.degree,no,no,telephone,721,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,1
39,single,university.degree,no,no,cellular,952,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
48,single,unknown,yes,no,telephone,722,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,1
45,married,university.degree,yes,no,cellular,70,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
53,married,basic.4y,yes,no,cellular,57,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
26,married,high.school,no,no,telephone,120,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
32,married,professional.course,yes,yes,cellular,1554,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,1
47,divorced,high.school,no,yes,cellular,1869,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
34,single,basic.9y,no,no,cellular,36,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
46,married,university.degree,no,no,cellular,338,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
31,married,university.degree,yes,yes,cellular,199,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
55,married,basic.4y,yes,no,cellular,139,1,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,1
28,married,high.school,yes,no,telephone,185,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
46,married,university.degree,no,no,cellular,249,1,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,0
30,single,university.degree,no,no,cellular,109,3,999,0,nonexistent,-2.9,92.469,-33.6,0.908,5076.2,0
27,single,university.degree,no,no,cellular,160,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,0
35,married,basic.9y,yes,no,telephone,420,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
23,single,basic.9y,yes,no,cellular,954,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,1
31,married,basic.9y,no,no,telephone,1218,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
32,single,university.degree,yes,no,cellular,192,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
28,married,university.degree,no,no,cellular,86,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
36,married,high.school,yes,no,telephone,259,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
43,married,basic.4y,yes,no,telephone,124,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
