id,canton,property_type,living_area_m2,rooms,year_built,distance_center_km,energy_label,purchase_price,household_income,age,employment,years_client,loan_amount,rate_type,fixed_years,interest_rate,amortisation,origination_year,ltv,affordability,actual_burden,trouble_36m,reminders_sent
M05074,ZH,apartment,86.0,3.5,2001,9.0,C,798000.0,81800.0,33,employed,9,527000.0,saron,0,0.97,direct,2019,0.66,0.42,0.0625,0,0
M05075,ZH,apartment,109.0,3.0,1975,1.7,C,1198000.0,110800.0,42,employed,9,767000.0,saron,0,0.95,indirect,2019,0.64,0.454,0.0658,0,0
M05076,ZH,apartment,97.0,3.0,2010,16.0,B,888000.0,145800.0,70,retired,6,742000.0,saron,0,0.9,direct,2019,0.836,0.384,0.0458,1,4
M05077,ZH,apartment,112.0,5.0,1996,0.3,B,1584000.0,120500.0,51,employed,5,1039000.0,fixed,10,2.5,indirect,2022,0.656,0.563,0.2156,0,0
M05078,TG,house,142.0,6.0,1919,2.1,E,889000.0,131300.0,40,employed,5,629000.0,fixed,10,1.48,direct,2021,0.708,0.326,0.0709,0,1
M05079,ZH,house,155.0,6.0,1933,8.7,E,1095000.0,136800.0,36,employed,5,706000.0,fixed,5,1.0,indirect,2019,0.645,0.338,0.0516,0,0
M05080,SG,apartment,65.0,3.0,2005,3.5,A,448000.0,116400.0,49,employed,13,366000.0,saron,0,0.85,direct,2020,0.817,0.234,0.0267,0,0
M05081,SG,apartment,143.0,4.5,1993,0.7,B,1225000.0,168100.0,39,employed,6,926000.0,fixed,10,1.16,indirect,2019,0.756,0.392,0.0639,0,0
M05082,AG,house,139.0,4.0,2006,4.4,B,1290000.0,161800.0,37,employed,7,1038000.0,fixed,5,1.01,direct,2021,0.805,0.474,0.0648,1,4
M05083,AG,apartment,99.0,3.5,1905,5.3,G,774000.0,172400.0,41,employed,10,436000.0,fixed,10,1.3,indirect,2020,0.563,0.171,0.0329,0,0
M05084,LU,apartment,103.0,3.5,1970,2.2,C,829000.0,245300.0,56,self_employed,5,735000.0,fixed,10,1.44,direct,2019,0.887,0.233,0.0431,0,0
M05085,ZH,apartment,92.0,3.5,1986,0.3,A,925000.0,155600.0,35,employed,3,759000.0,fixed,5,2.24,direct,2022,0.821,0.364,0.1093,0,0
M05086,ZH,apartment,76.0,3.0,1997,1.0,C,717000.0,132300.0,51,employed,3,592000.0,saron,0,1.59,indirect,2022,0.826,0.335,0.0711,0,0
M05087,ZH,apartment,127.0,4.0,1913,0.3,F,1422000.0,214600.0,55,self_employed,1,1071000.0,saron,0,0.98,indirect,2020,0.753,0.354,0.0489,0,0
M05088,ZH,apartment,77.0,2.5,2011,0.4,B,1286000.0,139200.0,54,employed,7,915000.0,fixed,10,1.46,direct,2019,0.712,0.449,0.096,0,0
M05089,AG,house,125.0,5.0,2003,0.3,C,1027000.0,129800.0,54,employed,7,629000.0,saron,0,1.7,indirect,2022,0.612,0.321,0.0824,1,6
M05090,BE,apartment,84.0,3.5,1979,2.6,B,551000.0,171600.0,56,employed,2,373000.0,fixed,10,2.4,indirect,2022,0.677,0.143,0.0522,0,0
M05091,SG,house,100.0,3.0,2010,0.4,A,755000.0,106600.0,51,employed,3,392000.0,fixed,5,1.08,direct,2020,0.519,0.255,0.0397,0,0
M05092,SO,apartment,93.0,3.5,1968,10.3,D,449000.0,107100.0,52,employed,12,273000.0,fixed,10,1.33,direct,2019,0.608,0.169,0.0339,0,0
M05093,BE,apartment,140.0,5.5,1916,4.6,G,724000.0,92500.0,63,employed,8,406000.0,fixed,10,1.19,direct,2020,0.561,0.298,0.0522,0,1
M05094,LU,house,107.0,3.0,1921,3.7,C,837000.0,144900.0,39,employed,4,555000.0,saron,0,0.8,indirect,2020,0.663,0.249,0.0306,0,0
M05095,SG,apartment,175.0,4.5,1968,0.7,C,1219000.0,216400.0,45,employed,10,889000.0,saron,0,0.78,direct,2019,0.729,0.285,0.032,0,0
M05096,SO,apartment,135.0,4.0,1928,0.8,E,965000.0,140300.0,44,employed,6,785000.0,fixed,5,1.04,direct,2020,0.813,0.416,0.0582,1,4
M05097,TG,house,126.0,4.5,2017,3.1,A,1012000.0,144900.0,45,employed,1,508000.0,fixed,5,1.17,direct,2021,0.502,0.245,0.041,0,0
M05098,ZH,apartment,96.0,3.0,1970,38.6,D,472000.0,98500.0,39,employed,9,346000.0,fixed,10,1.36,direct,2019,0.733,0.245,0.0478,0,0
M05099,AG,apartment,133.0,4.0,1915,15.1,C,799000.0,158700.0,54,self_employed,12,453000.0,saron,0,1.58,indirect,2022,0.567,0.193,0.0451,0,0
M05100,BE,house,162.0,6.0,2002,5.2,A,1150000.0,305100.0,50,employed,7,918000.0,fixed,5,1.17,indirect,2020,0.798,0.221,0.0352,0,0
M05101,ZH,house,214.0,8.0,1933,4.0,D,1994000.0,156100.0,50,employed,6,1542000.0,fixed,10,1.32,direct,2019,0.773,0.712,0.1304,0,0
M05102,LU,apartment,95.0,3.5,1993,16.7,A,594000.0,126000.0,49,employed,7,466000.0,saron,0,0.82,direct,2019,0.785,0.269,0.0303,0,1
M05103,ZH,house,165.0,6.0,1931,5.5,D,1789000.0,269500.0,44,employed,0,1426000.0,saron,0,0.76,direct,2020,0.797,0.389,0.0402,0,0
M05104,ZH,house,206.0,7.5,1938,4.1,D,2027000.0,251900.0,62,employed,10,1328000.0,saron,0,0.9,direct,2021,0.655,0.344,0.0474,0,0
M05105,LU,apartment,114.0,4.5,2007,0.4,C,1066000.0,106800.0,34,employed,2,605000.0,fixed,10,2.63,indirect,2022,0.568,0.383,0.149,0,0
M05106,TG,apartment,139.0,4.5,2010,5.7,A,869000.0,131800.0,45,employed,12,609000.0,saron,0,0.82,indirect,2021,0.701,0.312,0.0379,0,0
M05107,LU,house,188.0,6.0,2011,0.6,D,1713000.0,210300.0,47,employed,6,1321000.0,fixed,10,2.48,direct,2022,0.771,0.452,0.1558,0,0
M05108,SG,house,135.0,5.0,1964,0.9,D,1080000.0,273600.0,37,employed,2,694000.0,fixed,10,1.45,direct,2019,0.643,0.166,0.0368,0,0
M05109,AG,apartment,128.0,3.5,1943,3.4,D,687000.0,131700.0,52,employed,6,487000.0,fixed,10,1.37,direct,2021,0.709,0.252,0.0507,0,0
M05110,BE,house,135.0,4.0,1914,6.4,C,787000.0,176000.0,39,employed,4,670000.0,fixed,5,1.05,direct,2020,0.851,0.29,0.04,0,0
M05111,ZH,apartment,173.0,7.0,1949,2.5,D,1407000.0,226000.0,63,employed,1,923000.0,fixed,5,1.21,direct,2020,0.656,0.266,0.0494,0,0
M05112,ZH,apartment,100.0,4.0,1909,6.3,F,741000.0,230600.0,39,employed,5,577000.0,fixed,10,1.3,direct,2019,0.779,0.181,0.0325,0,0
M05113,ZH,apartment,117.0,4.0,2002,1.6,B,1229000.0,208100.0,58,employed,6,837000.0,fixed,5,1.0,direct,2020,0.681,0.266,0.0402,0,0
M05114,ZH,apartment,96.0,3.0,1908,0.4,G,876000.0,136800.0,34,employed,2,511000.0,fixed,10,1.41,direct,2019,0.583,0.251,0.0527,0,1
M05115,SG,house,190.0,7.0,1966,9.5,B,1454000.0,195200.0,30,employed,3,943000.0,fixed,10,1.19,indirect,2021,0.649,0.316,0.0575,0,0
M05116,ZH,apartment,117.0,4.0,1950,9.1,D,994000.0,220800.0,25,employed,5,606000.0,saron,0,1.55,indirect,2022,0.61,0.182,0.0425,0,0
M05117,BE,apartment,93.0,3.5,1982,8.3,C,501000.0,95400.0,39,employed,11,381000.0,fixed,10,1.22,direct,2020,0.76,0.285,0.0487,0,0
M05118,TG,house,160.0,6.0,1950,21.6,D,641000.0,174400.0,31,employed,4,395000.0,fixed,10,1.33,indirect,2021,0.616,0.15,0.0301,0,0
M05119,SG,apartment,80.0,3.0,1964,18.4,D,374000.0,150700.0,34,employed,1,221000.0,fixed,5,2.16,indirect,2022,0.591,0.098,0.0317,0,0
M05120,ZH,house,102.0,3.5,2002,0.3,A,1475000.0,168100.0,47,employed,3,1051000.0,saron,0,0.78,direct,2019,0.713,0.427,0.0488,0,0
M05121,LU,house,171.0,6.5,1935,8.3,D,1267000.0,235300.0,54,employed,17,1030000.0,saron,0,1.62,direct,2022,0.813,0.325,0.0709,0,1
M05122,SG,house,126.0,4.0,1941,40.0,D,345000.0,83400.0,33,employed,2,250000.0,saron,0,1.02,direct,2021,0.725,0.207,0.0306,0,0
M05123,ZH,apartment,90.0,3.5,1979,5.7,A,904000.0,192300.0,64,retired,5,612000.0,saron,0,1.05,direct,2019,0.677,0.209,0.0334,0,0
M05124,ZH,apartment,110.0,3.5,2012,3.7,A,1214000.0,168000.0,44,self_employed,7,833000.0,fixed,5,2.24,direct,2022,0.686,0.33,0.1111,0,0
M05125,LU,apartment,119.0,4.5,1934,1.5,E,930000.0,183600.0,48,employed,7,402000.0,saron,0,0.85,direct,2020,0.432,0.16,0.0186,0,0
M05126,SO,apartment,115.0,4.5,2004,0.3,B,732000.0,93900.0,44,self_employed,13,503000.0,saron,0,1.0,indirect,2020,0.687,0.356,0.0536,0,0
M05127,SG,apartment,90.0,2.5,1934,4.2,C,476000.0,137700.0,45,employed,3,227000.0,fixed,5,1.04,indirect,2021,0.477,0.117,0.0171,0,0
M05128,BE,apartment,102.0,3.5,1977,7.3,B,509000.0,189000.0,46,employed,11,384000.0,fixed,10,0.99,indirect,2021,0.754,0.144,0.0201,0,0
M05129,ZH,apartment,74.0,2.5,2020,11.4,A,676000.0,102800.0,30,employed,6,508000.0,saron,0,0.91,direct,2021,0.751,0.35,0.045,0,1
M05130,TG,house,209.0,7.0,2004,2.3,C,1514000.0,288900.0,25,employed,0,805000.0,saron,0,0.83,direct,2019,0.532,0.192,0.0231,0,0
M05131,ZH,apartment,133.0,5.5,1970,9.9,D,1269000.0,217100.0,43,employed,12,1020000.0,saron,0,0.86,direct,2019,0.804,0.347,0.0404,1,6
M05132,SO,house,172.0,6.5,1944,11.9,D,795000.0,122800.0,47,employed,7,556000.0,saron,0,0.99,direct,2021,0.699,0.305,0.0448,0,0
M05133,SG,house,173.0,6.0,2017,2.9,A,1161000.0,240700.0,48,employed,5,977000.0,saron,0,0.94,indirect,2021,0.842,0.307,0.0382,0,0
M05134,AG,house,191.0,6.5,1989,5.5,A,1677000.0,154000.0,46,employed,14,1048000.0,fixed,10,1.42,indirect,2021,0.625,0.449,0.0966,0,0
M05135,AG,house,97.0,3.0,1955,10.9,D,495000.0,123100.0,51,employed,2,330000.0,saron,0,0.97,indirect,2021,0.667,0.174,0.026,0,0
M05136,ZH,apartment,87.0,3.5,2003,1.4,B,979000.0,129700.0,44,employed,10,773000.0,saron,0,0.89,indirect,2021,0.79,0.435,0.053,0,0
M05137,ZH,apartment,105.0,3.5,1986,4.3,C,1092000.0,140500.0,37,employed,8,919000.0,fixed,5,2.47,indirect,2022,0.842,0.495,0.1616,1,3
M05138,ZH,apartment,143.0,5.0,2004,7.9,A,1237000.0,135200.0,36,employed,14,775000.0,saron,0,1.02,indirect,2021,0.627,0.378,0.0585,0,0
M05139,LU,apartment,107.0,3.5,2003,1.6,C,1109000.0,116300.0,28,employed,22,922000.0,saron,0,0.91,direct,2021,0.831,0.596,0.0721,1,6
M05140,ZH,house,149.0,5.0,1955,0.6,F,1723000.0,200900.0,49,employed,0,1232000.0,saron,0,1.02,direct,2020,0.715,0.42,0.0626,1,5
M05141,BE,apartment,104.0,3.5,1969,0.3,B,810000.0,141800.0,34,employed,6,599000.0,fixed,5,2.38,indirect,2022,0.74,0.296,0.1005,0,0
M05142,AG,house,126.0,4.0,1955,5.2,B,861000.0,290200.0,30,self_employed,7,543000.0,saron,0,0.86,direct,2021,0.631,0.123,0.0161,0,0
M05143,TG,house,131.0,4.5,1999,3.0,B,616000.0,177300.0,52,self_employed,5,410000.0,saron,0,0.96,direct,2019,0.666,0.15,0.0222,0,0
M05144,AG,house,166.0,6.5,1956,0.3,C,1232000.0,118200.0,59,employed,6,889000.0,saron,0,0.97,indirect,2019,0.722,0.518,0.073,0,0
M05145,AG,apartment,117.0,4.5,2012,4.1,B,742000.0,108000.0,36,employed,5,450000.0,fixed,5,2.28,indirect,2022,0.606,0.277,0.095,0,0
M05146,SO,apartment,67.0,2.5,1948,3.4,E,268000.0,85600.0,51,employed,30,184000.0,fixed,10,1.37,direct,2019,0.687,0.143,0.0294,0,0
M05147,BE,house,174.0,6.5,2013,0.3,A,1250000.0,231300.0,33,employed,0,1018000.0,fixed,5,1.14,direct,2021,0.814,0.327,0.0502,0,0
M05148,LU,house,114.0,4.0,1961,0.3,C,832000.0,177300.0,36,employed,4,424000.0,fixed,5,1.19,indirect,2020,0.51,0.166,0.0285,0,1
M05149,ZH,apartment,106.0,4.0,1954,7.9,D,902000.0,229400.0,58,employed,3,567000.0,fixed,10,1.28,direct,2021,0.629,0.163,0.0316,0,0
M05150,ZH,apartment,74.0,2.5,1903,26.3,F,336000.0,67200.0,52,employed,4,166000.0,fixed,10,1.44,direct,2020,0.494,0.174,0.0356,0,0
M05151,TG,house,103.0,4.0,2015,20.8,C,432000.0,102200.0,54,employed,5,249000.0,fixed,10,1.48,direct,2019,0.576,0.164,0.0361,0,0
M05152,BE,house,177.0,6.5,1956,2.0,B,1096000.0,95100.0,44,employed,30,882000.0,saron,0,1.0,direct,2020,0.805,0.685,0.0927,1,3
M05153,BE,apartment,109.0,4.0,1941,7.8,C,631000.0,155400.0,45,employed,3,484000.0,fixed,10,1.51,direct,2021,0.767,0.224,0.047,0,0
M05154,ZH,house,102.0,3.5,1975,11.4,E,804000.0,197400.0,42,employed,1,589000.0,fixed,5,1.06,indirect,2019,0.733,0.208,0.0316,0,1
M05155,BE,house,122.0,4.0,1923,4.5,F,862000.0,165000.0,32,employed,16,630000.0,fixed,10,2.64,direct,2022,0.731,0.266,0.1008,0,2
M05156,SG,house,151.0,6.0,1975,13.5,B,778000.0,206200.0,29,employed,3,503000.0,saron,0,1.64,indirect,2022,0.647,0.16,0.04,0,0
M05157,TG,apartment,81.0,2.5,2011,5.2,A,565000.0,132000.0,44,employed,4,419000.0,fixed,10,1.51,indirect,2019,0.742,0.223,0.0479,0,0
M05158,AG,house,176.0,6.0,2009,3.8,B,1307000.0,248000.0,58,employed,4,1176000.0,fixed,10,1.23,direct,2019,0.9,0.372,0.0583,0,0
M05159,ZH,apartment,175.0,6.0,1906,34.2,D,906000.0,150000.0,37,employed,5,659000.0,fixed,10,2.42,indirect,2022,0.727,0.305,0.1063,0,0
M05160,TG,house,172.0,7.0,1920,0.5,E,1228000.0,184200.0,41,employed,9,712000.0,fixed,10,1.42,direct,2020,0.58,0.26,0.0549,0,0
M05161,SO,house,152.0,5.0,1958,0.9,D,861000.0,237500.0,43,employed,2,578000.0,fixed,10,2.53,direct,2022,0.671,0.159,0.0616,0,0
M05162,ZH,apartment,136.0,4.5,1964,9.3,B,1208000.0,167000.0,59,self_employed,1,955000.0,fixed,5,1.12,direct,2020,0.791,0.418,0.064,0,0
M05163,LU,apartment,52.0,1.5,1934,25.2,D,266000.0,95700.0,55,employed,1,201000.0,fixed,5,1.14,direct,2019,0.756,0.149,0.0239,0,0
M05164,BE,house,150.0,5.0,1923,16.3,D,728000.0,84300.0,49,employed,6,458000.0,saron,0,0.58,direct,2020,0.629,0.358,0.0315,0,0
M05165,ZH,apartment,122.0,5.0,2013,7.6,B,1302000.0,149400.0,41,employed,4,825000.0,fixed,5,1.13,indirect,2020,0.634,0.363,0.0624,0,0
M05166,ZH,house,110.0,5.0,2016,12.5,A,1235000.0,130400.0,43,employed,3,829000.0,fixed,5,2.18,indirect,2022,0.671,0.415,0.1386,0,0
M05167,AG,house,190.0,6.5,2003,2.9,B,1441000.0,216300.0,36,employed,3,884000.0,fixed,5,0.96,direct,2021,0.613,0.271,0.0392,0,0
M05168,AG,apartment,90.0,2.5,1921,1.4,D,570000.0,165300.0,56,self_employed,2,265000.0,fixed,10,1.55,direct,2019,0.465,0.115,0.0248,0,0
M05169,TG,house,142.0,5.0,2012,7.2,A,1049000.0,233400.0,46,employed,1,620000.0,fixed,10,1.22,direct,2020,0.591,0.178,0.0324,0,0
M05170,BE,apartment,114.0,4.0,2018,1.1,C,734000.0,134800.0,41,employed,21,556000.0,saron,0,1.12,indirect,2019,0.757,0.294,0.0462,0,0
M05171,BE,house,224.0,8.0,1945,7.8,F,1112000.0,151600.0,50,employed,5,805000.0,fixed,10,1.23,indirect,2020,0.724,0.367,0.0653,0,0
M05172,SG,house,207.0,7.0,1904,30.5,F,816000.0,177700.0,41,employed,2,411000.0,fixed,10,1.44,direct,2019,0.504,0.162,0.0333,0,0
M05173,AG,house,158.0,5.5,1957,2.7,D,908000.0,202500.0,40,employed,11,343000.0,saron,0,1.5,indirect,2022,0.378,0.13,0.0254,0,0
M05174,AG,apartment,131.0,4.5,1987,6.6,B,949000.0,317100.0,34,employed,14,726000.0,fixed,10,1.33,direct,2019,0.765,0.164,0.0305,0,1
M05175,ZH,apartment,110.0,4.5,2007,7.7,B,901000.0,142800.0,25,employed,3,685000.0,fixed,10,1.31,direct,2021,0.76,0.342,0.0628,0,0
M05176,SO,house,132.0,4.5,1924,11.1,E,731000.0,169900.0,44,employed,1,658000.0,fixed,10,1.3,direct,2021,0.9,0.304,0.0503,0,0
M05177,SO,house,177.0,6.0,2021,5.7,A,1209000.0,268200.0,50,employed,12,843000.0,fixed,10,1.29,indirect,2021,0.697,0.211,0.0405,0,0
M05178,AG,apartment,96.0,3.5,2000,1.3,A,742000.0,127400.0,35,employed,3,509000.0,saron,0,1.02,direct,2021,0.686,0.266,0.0408,0,0
M05179,BE,apartment,112.0,3.0,1955,3.9,E,514000.0,106000.0,29,employed,5,314000.0,saron,0,1.01,indirect,2019,0.611,0.197,0.0299,0,0
M05180,AG,apartment,178.0,6.0,1917,4.4,F,1181000.0,128100.0,44,employed,1,850000.0,fixed,10,1.4,direct,2021,0.72,0.457,0.0929,0,0
M05181,SG,apartment,100.0,3.5,2016,4.2,B,614000.0,107900.0,27,employed,20,266000.0,saron,0,0.67,indirect,2020,0.433,0.18,0.0165,0,0
M05182,LU,house,170.0,5.5,2011,6.8,A,1292000.0,285100.0,42,employed,6,1048000.0,saron,0,0.9,indirect,2021,0.811,0.273,0.0331,0,0
M05183,SG,house,146.0,4.5,1936,5.5,D,820000.0,205000.0,46,employed,12,587000.0,fixed,5,2.15,direct,2022,0.716,0.196,0.0616,0,0
M05184,BE,house,157.0,5.5,1908,0.9,F,926000.0,151400.0,47,employed,1,644000.0,fixed,5,2.43,indirect,2022,0.695,0.286,0.1034,0,0
M05185,LU,house,148.0,5.5,1911,9.0,G,908000.0,226300.0,50,employed,5,601000.0,fixed,10,2.55,direct,2022,0.662,0.173,0.0677,0,1
M05186,AG,apartment,87.0,2.5,1993,2.7,B,680000.0,100200.0,48,self_employed,10,559000.0,saron,0,0.65,direct,2019,0.822,0.417,0.0363,1,8
M05187,LU,apartment,48.0,2.0,1992,17.1,B,346000.0,111600.0,32,self_employed,6,258000.0,fixed,10,1.16,direct,2019,0.746,0.163,0.0268,0,0
M05188,BE,apartment,77.0,2.0,1970,6.9,D,413000.0,169700.0,33,employed,14,287000.0,fixed,5,0.92,direct,2019,0.695,0.113,0.0156,0,0
M05189,AG,apartment,213.0,8.0,1967,7.8,D,1316000.0,161700.0,31,employed,6,956000.0,fixed,10,1.49,indirect,2019,0.726,0.409,0.0881,0,0
M05190,BE,house,165.0,6.5,2013,1.1,A,1511000.0,115600.0,34,employed,2,1230000.0,fixed,5,0.81,direct,2021,0.814,0.791,0.0862,1,5
M05191,AG,house,116.0,4.0,1922,9.2,D,857000.0,170500.0,44,employed,5,683000.0,fixed,10,1.29,indirect,2019,0.797,0.294,0.0517,0,0
M05192,ZH,house,167.0,5.0,1921,3.0,F,1651000.0,212100.0,34,employed,25,1260000.0,fixed,5,0.99,direct,2020,0.763,0.425,0.0588,0,1
M05193,SG,house,144.0,5.5,1963,3.1,C,935000.0,161400.0,45,employed,9,648000.0,saron,0,0.86,direct,2020,0.693,0.269,0.0345,0,0
M05194,BE,house,134.0,4.0,1918,6.0,D,751000.0,169000.0,50,employed,6,554000.0,fixed,10,2.54,direct,2022,0.738,0.229,0.0833,0,0
M05195,SG,apartment,103.0,3.5,2017,8.6,A,508000.0,108100.0,56,employed,6,339000.0,fixed,10,2.69,direct,2022,0.667,0.204,0.0844,0,1
M05196,SG,house,115.0,4.0,2002,1.6,A,910000.0,97400.0,46,employed,5,489000.0,fixed,10,1.11,direct,2020,0.537,0.344,0.0557,0,0
M05197,LU,apartment,128.0,4.5,2010,14.5,C,721000.0,94400.0,44,employed,0,510000.0,fixed,10,1.32,direct,2021,0.707,0.367,0.0713,0,0
M05198,AG,apartment,84.0,2.5,1986,30.2,B,376000.0,150000.0,37,self_employed,4,242000.0,fixed,5,0.9,indirect,2020,0.644,0.106,0.0145,0,2
M05199,SO,apartment,85.0,2.5,1944,2.7,E,438000.0,189000.0,30,employed,7,347000.0,fixed,5,2.38,direct,2022,0.792,0.134,0.0437,0,1
M05200,LU,apartment,105.0,3.5,2002,2.5,A,761000.0,169500.0,38,employed,12,405000.0,fixed,5,1.16,direct,2019,0.532,0.164,0.0277,0,1
M05201,AG,house,180.0,6.5,1981,11.0,C,1078000.0,137900.0,39,employed,13,752000.0,fixed,5,2.24,direct,2022,0.698,0.367,0.1222,0,0
M05202,ZH,apartment,114.0,5.0,1995,6.5,A,1435000.0,214400.0,58,employed,7,1191000.0,fixed,10,1.26,indirect,2020,0.83,0.418,0.07,1,5
M05203,BE,apartment,93.0,3.5,1900,1.7,G,618000.0,172000.0,62,employed,0,418000.0,fixed,10,2.65,direct,2022,0.676,0.16,0.0644,0,0
M05204,BE,apartment,82.0,2.5,1977,3.3,D,469000.0,88200.0,47,employed,8,389000.0,fixed,10,1.32,indirect,2019,0.829,0.331,0.0582,0,1
M05205,TG,apartment,84.0,2.0,2015,6.2,A,588000.0,95700.0,32,employed,3,465000.0,fixed,5,1.03,direct,2020,0.791,0.355,0.05,0,1
M05206,BE,apartment,111.0,4.5,1940,0.3,D,741000.0,128000.0,41,employed,1,574000.0,fixed,5,2.4,direct,2022,0.775,0.324,0.1076,0,0
M05207,LU,apartment,114.0,4.5,2000,17.2,A,575000.0,152900.0,45,employed,4,350000.0,fixed,10,1.32,direct,2019,0.609,0.152,0.0302,0,0
M05208,ZH,apartment,72.0,3.5,1963,3.1,E,575000.0,116100.0,51,employed,1,486000.0,saron,0,0.89,direct,2021,0.845,0.318,0.0373,0,0
M05209,TG,house,146.0,5.5,1910,1.6,E,915000.0,153800.0,46,employed,1,517000.0,saron,0,1.12,indirect,2021,0.565,0.228,0.0376,0,0
M05210,TG,house,136.0,6.0,2009,5.4,A,856000.0,204500.0,34,employed,5,596000.0,saron,0,1.54,indirect,2022,0.696,0.196,0.0449,0,0
M05211,AG,apartment,108.0,4.0,2018,10.9,A,868000.0,227000.0,37,employed,13,631000.0,fixed,10,1.27,direct,2020,0.727,0.193,0.0353,0,0
M05212,TG,apartment,55.0,2.0,1960,0.6,C,303000.0,89100.0,50,employed,0,205000.0,fixed,10,2.25,indirect,2022,0.677,0.151,0.0518,0,0
M05213,BE,house,143.0,5.0,2002,7.1,B,991000.0,119500.0,31,employed,2,741000.0,fixed,10,1.55,direct,2019,0.748,0.438,0.0961,0,0
M05214,ZH,apartment,83.0,3.0,1905,8.8,E,832000.0,169800.0,41,employed,10,746000.0,fixed,5,2.33,indirect,2022,0.897,0.344,0.1024,1,7
M05215,TG,apartment,103.0,4.0,1942,18.9,E,371000.0,139500.0,38,employed,5,243000.0,fixed,5,2.27,indirect,2022,0.655,0.114,0.0395,0,1
M05216,ZH,apartment,93.0,3.0,2007,1.3,B,922000.0,132600.0,44,employed,2,502000.0,fixed,10,1.29,indirect,2021,0.544,0.259,0.0488,0,0
M05217,AG,apartment,88.0,2.5,2011,2.0,A,726000.0,160800.0,47,employed,5,421000.0,fixed,5,1.06,direct,2020,0.58,0.176,0.0278,0,0
M05218,TG,apartment,97.0,3.0,1955,2.6,E,529000.0,91800.0,39,employed,1,391000.0,saron,0,0.98,direct,2019,0.739,0.298,0.0417,0,0
M05219,ZH,apartment,104.0,4.0,2008,3.1,A,1309000.0,165800.0,47,employed,1,960000.0,fixed,10,2.25,direct,2022,0.733,0.404,0.1303,0,1
M05220,AG,apartment,104.0,5.0,1981,3.2,A,666000.0,92400.0,38,self_employed,3,467000.0,fixed,10,1.38,direct,2020,0.701,0.341,0.0697,0,0
M05221,AG,apartment,128.0,4.5,2002,6.4,A,773000.0,190500.0,45,employed,12,498000.0,fixed,5,1.08,direct,2019,0.644,0.171,0.0282,0,0
M05222,AG,apartment,112.0,4.5,1940,2.1,D,684000.0,81500.0,51,employed,23,616000.0,fixed,10,2.61,indirect,2022,0.901,0.593,0.1973,0,1
M05223,AG,house,150.0,6.0,2018,9.4,A,1082000.0,139400.0,39,self_employed,2,843000.0,fixed,10,1.41,direct,2019,0.779,0.438,0.0853,0,0
M05224,BE,apartment,69.0,3.0,1990,20.2,A,293000.0,72000.0,43,employed,4,188000.0,fixed,10,1.39,direct,2020,0.642,0.171,0.0363,0,1
M05225,BE,house,121.0,4.0,2015,20.5,A,670000.0,124300.0,40,employed,2,413000.0,fixed,5,2.45,indirect,2022,0.616,0.22,0.0814,0,0
M05226,LU,house,155.0,6.0,2017,11.2,C,1022000.0,138700.0,58,employed,0,730000.0,fixed,5,1.06,direct,2020,0.714,0.36,0.0558,0,0
M05227,TG,apartment,113.0,3.5,1999,9.4,A,685000.0,160700.0,42,employed,9,581000.0,fixed,5,1.29,direct,2019,0.848,0.275,0.0466,0,0
M05228,SG,house,151.0,4.0,2005,14.7,C,955000.0,184100.0,39,employed,28,787000.0,fixed,10,1.47,indirect,2019,0.824,0.32,0.0628,0,0
M05229,BE,house,131.0,5.5,2004,0.3,E,970000.0,154000.0,31,employed,3,777000.0,fixed,5,1.02,direct,2020,0.801,0.372,0.0515,0,2
M05230,BE,apartment,80.0,3.0,1915,17.8,G,302000.0,55000.0,65,employed,9,181000.0,saron,0,1.49,direct,2022,0.599,0.219,0.049,0,1
M05231,AG,apartment,95.0,4.5,1942,1.1,D,611000.0,187700.0,38,employed,1,484000.0,saron,0,1.69,direct,2022,0.792,0.189,0.0436,0,0
M05232,SO,apartment,151.0,5.5,1929,5.0,E,743000.0,173200.0,34,employed,0,529000.0,saron,0,0.76,direct,2021,0.712,0.209,0.0232,0,0
M05233,LU,apartment,72.0,3.5,1987,22.6,A,468000.0,70800.0,55,self_employed,11,336000.0,fixed,10,1.26,direct,2019,0.718,0.326,0.0598,0,0
M05234,ZH,apartment,83.0,3.0,2021,27.7,A,538000.0,99000.0,54,self_employed,9,259000.0,saron,0,0.97,direct,2020,0.481,0.185,0.0254,0,0
M05235,TG,apartment,82.0,3.0,2017,19.0,B,322000.0,103900.0,30,employed,1,258000.0,fixed,5,1.0,direct,2019,0.801,0.183,0.0248,0,0
M05236,BE,apartment,97.0,3.5,1940,6.4,G,484000.0,143300.0,61,employed,1,428000.0,fixed,10,2.34,indirect,2022,0.884,0.232,0.0699,0,0
M05237,ZH,apartment,113.0,4.5,2009,11.6,C,1191000.0,162500.0,49,employed,9,724000.0,saron,0,0.83,direct,2019,0.608,0.296,0.037,0,0
M05238,AG,house,154.0,5.5,1982,1.2,B,1229000.0,250400.0,54,employed,1,1029000.0,saron,0,1.75,direct,2022,0.837,0.31,0.0719,0,0
M05239,BE,apartment,78.0,3.0,1937,3.7,D,421000.0,114200.0,43,employed,12,260000.0,saron,0,0.9,direct,2020,0.618,0.151,0.0205,0,0
M05240,LU,apartment,94.0,3.5,1955,0.5,C,716000.0,106700.0,34,employed,4,567000.0,fixed,5,2.24,indirect,2022,0.792,0.389,0.119,0,0
